Date,AvgTemp,AvgWindSpeed,TotalRain
2022-11-16,12.886666666666665,4.073333333333333,0.0
2022-11-17,16.707916666666666,4.845,3.21
2022-11-18,17.922916666666666,3.6254166666666667,2.01
2022-11-19,19.881249999999998,3.794166666666667,0.0
2022-11-20,20.272916666666667,3.1508333333333334,0.0
2022-11-21,19.442083333333333,6.859583333333333,2.77
2022-11-22,13.137599999999999,2.8192000000000004,8.84
2022-11-23,15.261249999999999,4.449166666666667,3.89
2022-11-24,13.187083333333334,2.52875,5.46
2022-11-25,10.267083333333334,4.86625,2.09
2022-11-26,8.994166666666667,4.072916666666667,3.75
2022-11-27,8.84,4.8875,0.0
2022-11-28,11.266666666666666,4.972916666666666,0.35
2022-11-29,11.829166666666666,3.85875,0.0
2022-11-30,13.545833333333334,5.958749999999999,1.4
2022-12-01,13.340416666666668,4.500416666666667,6.43
2022-12-02,11.37888888888889,3.6588888888888884,5.98
2022-12-03,10.109166666666667,6.326666666666667,1.43
2022-12-04,10.107083333333334,5.679583333333333,0.0
2022-12-05,10.888333333333334,4.694166666666667,0.0
2022-12-06,10.34875,4.6725,0.0
2022-12-07,10.445833333333333,1.4141666666666666,0.0
2022-12-08,12.486666666666666,1.0016666666666667,0.0
2022-12-09,14.594999999999999,1.4779166666666665,0.27
2022-12-10,15.980416666666665,2.9737500000000003,0.0
2022-12-11,17.68625,5.246666666666667,0.8
2022-12-12,14.70875,3.19375,0.37
2022-12-13,7.835,6.108333333333333,16.17
2022-12-14,8.36,4.4366666666666665,0.0
2022-12-15,13.217916666666667,3.2825,7.14
2022-12-16,15.777500000000002,1.7033333333333334,0.0
2022-12-17,16.412499999999998,1.63875,0.0
2022-12-18,11.398333333333333,6.47375,2.37
2022-12-19,6.291666666666667,8.638333333333334,5.51
2022-12-20,6.494583333333334,5.539583333333333,0.0
2022-12-21,7.586666666666667,3.736666666666667,0.0
2022-12-22,7.685,2.464583333333333,0.0
2022-12-23,9.264583333333333,2.015,0.0
2022-12-24,8.994166666666667,1.7791666666666668,0.0
2022-12-25,9.828571428571427,2.4810714285714286,5.69
2022-12-26,8.444166666666666,1.32875,0.0
2022-12-27,10.683750000000002,3.3216666666666668,0.0
2022-12-28,9.880833333333333,4.887083333333334,0.41000000000000003
2022-12-29,8.963333333333333,2.5929166666666665,0.0
2022-12-30,9.360416666666667,2.122916666666667,0.0
2022-12-31,9.909583333333334,1.5858333333333334,0.0
2023-01-01,8.199583333333333,1.68875,0.0
2023-01-02,6.858750000000001,1.3183333333333334,0.0
2023-01-03,8.143333333333333,2.558333333333333,0.0
2023-01-04,9.266296296296296,3.4203703703703705,0.36
2023-01-05,9.7425,3.24875,0.0
2023-01-06,10.0172,4.476,0.11
2023-01-07,8.049583333333333,2.3345833333333332,0.0
2023-01-08,7.215416666666666,3.014583333333333,0.0
2023-01-09,7.461666666666667,2.5008333333333335,0.0
2023-01-10,11.590833333333334,3.54625,1.07
2023-01-11,11.709583333333333,3.1995833333333334,1.8599999999999999
2023-01-12,10.023333333333333,3.9755555555555557,2.7
2023-01-13,9.430384615384614,5.253846153846154,1.26
2023-01-14,9.399583333333334,5.349166666666666,0.0
2023-01-15,8.865416666666667,5.042083333333333,0.0
2023-01-16,8.059583333333334,1.6904166666666667,0.0
2023-01-17,13.567916666666667,4.770833333333333,0.0
2023-01-18,16.827916666666667,7.105833333333333,0.0
2023-01-19,15.873333333333333,3.36875,0.0
2023-01-20,13.23375,3.25,0.75
2023-01-21,12.967500000000001,2.17875,0.0
2023-01-22,11.830833333333333,2.1566666666666667,0.0
2023-01-23,9.469583333333334,6.1275,0.0
2023-01-24,7.6745833333333335,6.12875,0.0
2023-01-25,5.619583333333334,6.549166666666667,0.52
2023-01-26,8.285,4.764583333333333,0.0
2023-01-27,11.065416666666666,3.9150000000000005,1.6500000000000001
2023-01-28,6.725416666666667,5.071666666666666,1.91
2023-01-29,3.7158333333333338,4.7004166666666665,1.2000000000000002
2023-01-30,3.0583333333333336,3.315,0.0
2023-01-31,2.57,2.30125,2.5300000000000002
2023-02-01,3.664615384615385,3.1950000000000003,6.01
2023-02-02,6.856153846153846,5.358461538461539,4.75
2023-02-03,4.492,1.6764000000000001,2.88
2023-02-04,4.296666666666667,3.9333333333333336,5.24
2023-02-05,3.194642857142857,9.241785714285713,8.62
2023-02-06,2.9796428571428573,10.468214285714286,18.76
2023-02-07,0.5608333333333334,6.6554166666666665,0.0
2023-02-08,1.2503225806451612,5.037741935483871,6.8
2023-02-09,2.270967741935484,5.149677419354839,7.73
2023-02-10,3.0529166666666665,5.260000000000001,0.0
2023-02-11,3.202916666666667,4.27375,0.0
2023-02-12,2.8958333333333335,2.3533333333333335,0.44
2023-02-13,4.295185185185185,3.188148148148148,1.58
2023-02-14,4.260833333333333,2.021666666666667,0.51
2023-02-15,4.8775,3.525,2.21
2023-02-16,5.31,2.0629166666666667,0.0
2023-02-17,7.960833333333333,5.027083333333334,0.0
2023-02-18,11.76,7.3445833333333335,0.0
2023-02-19,13.64125,7.684583333333333,0.0
2023-02-20,9.1036,4.4256,8.05
2023-02-21,10.50375,4.399166666666667,0.0
2023-02-22,11.899583333333332,4.522916666666666,0.0
2023-02-23,8.709166666666667,5.098333333333334,0.0
2023-02-24,7.857083333333333,2.8720833333333338,0.0
2023-02-25,12.447083333333333,4.385833333333333,0.0
2023-02-26,15.11875,3.595,0.0
2023-02-27,16.184583333333332,2.8466666666666662,0.14
2023-02-28,9.626666666666667,7.16,0.8300000000000001
2023-03-01,8.117083333333333,7.4816666666666665,0.12
2023-03-02,7.0616666666666665,6.430416666666667,0.0
2023-03-03,7.847083333333334,3.452083333333333,0.14
2023-03-04,9.312916666666668,1.9712500000000002,0.96
2023-03-05,9.777931034482759,2.8737931034482758,14.450000000000001
2023-03-06,9.5816,1.7284,0.4
2023-03-07,11.54125,2.6791666666666667,0.65
2023-03-08,12.812916666666666,2.99875,0.0
2023-03-09,14.231666666666667,6.36625,0.0
2023-03-10,15.01625,4.244583333333334,0.0
2023-03-11,14.1996,5.5076,7.47
2023-03-12,8.574583333333333,7.095,5.35
2023-03-13,6.878333333333334,7.202500000000001,0.0
2023-03-14,6.958333333333333,5.122083333333333,0.0
2023-03-15,9.921666666666667,1.9012499999999999,0.0
2023-03-16,10.42375,4.8879166666666665,4.62
2023-03-17,7.477037037037037,8.155185185185186,15.14
2023-03-18,7.29235294117647,4.901470588235294,10.11
2023-03-19,8.507083333333332,4.9402083333333335,10.33
